uid,term,estimate,std.error,statistic,p.value,conf.low,conf.high,NRMSE,R2_flipped
373,unionunion,12.975606361522907,2.1917561797189946,5.920186963125849,3.821083890755433e-9,8.677042986562613,17.274169736483202,0.0921692160063261,0.6068073851346831
374,unionunion,14.341357432330934,2.1867072409005157,6.558425912755001,7.026887926801241e-11,10.05269774995302,18.63001711470885,0.09190973760090525,0.6141564490494285
375,unionunion,11.699102376037706,2.2839632492392816,5.122281358920429,3.331487282427494e-7,7.219700232103892,16.17850451997152,0.09516623192068503,0.6602965802857237
376,unionunion,15.798459045301152,2.3871031486980403,6.618255710448815,4.7394488754272535e-11,11.116776351712442,20.480141738889863,0.09726480778934773,0.7327835026219982
377,unionunion,14.218218654651407,2.262944130419358,6.283062168227969,4.1248796434841486e-10,9.780038510065628,18.656398799237188,0.09458861716793343,0.6442934529127468
378,unionunion,15.421680870161465,2.254990066008499,6.838912996835943,1.0789093673098396e-11,10.999102118251924,19.844259622071007,0.09428847830603103,0.6501106833212154
379,unionunion,12.919753817312285,2.354904625095568,5.486317228999441,4.666573395594458e-8,8.301218545378227,17.538289089246344,0.09753173684943554,0.6991672251501466
380,unionunion,16.794865024648754,2.4477354061153074,6.861389095687896,9.254655144818026e-12,11.994267909461438,21.59546213983607,0.09922838036291948,0.766845726840931
381,unionunion,14.64675495983665,2.2547730542460487,6.495888769051409,1.0567155475222441e-10,10.224601820271925,19.068908099401376,0.09465050612066683,0.6453530653496807
382,unionunion,15.832800937089113,2.2468664256316253,7.046614234149809,2.572183547907211e-12,11.426156144457352,20.239445729720874,0.09435495027679507,0.6510971201464124
383,unionunion,13.386376519676327,2.3468104385905297,5.704072344128504,1.3580255825380396e-8,8.783717509538835,17.98903552981382,0.09760221845471341,0.7004824575217016
384,unionunion,17.247972295841688,2.438878368976,7.072092038392022,2.1512030108710904e-12,12.464747631677668,22.03119696000571,0.0993181994155862,0.7680433536174104
385,unionunion,11.219219256246499,2.2595470322114903,4.965251484615433,7.4900828307837e-7,6.787696970260993,15.650741542232005,0.09345996172274643,0.6260819987011103
386,unionunion,12.396312132535076,2.254773391618168,5.4978084177402415,4.377993586369382e-8,7.9741536745027854,16.818470590567365,0.09313902258296697,0.6322868995153178
387,unionunion,9.955788600747724,2.3845150160497193,4.175183856565043,3.115311918786821e-5,5.279175294183144,14.632401907312303,0.097200521587226,0.6982655530527702
388,unionunion,14.17361170029702,2.506174983319773,5.655475692891215,1.795929025245525e-8,9.25839536567512,19.08882803491892,0.09969179404153022,0.7822451556879854
389,unionunion,10.865430777637037,2.2530512163805,4.822540516896115,1.5329785058344556e-6,6.446649923678741,15.284211631595333,0.09335723377736176,0.6269154933776703
390,unionunion,12.0472162701172,2.2477159590713893,5.359759190878517,9.372648269866745e-8,7.638900701112753,16.455531839121647,0.09303202805268435,0.6330436917361857
391,unionunion,9.580918599192088,2.377591735874672,4.02967357878515,5.810805390783475e-5,4.917885165767177,14.243952032616999,0.09703738543708954,0.6991948148750496
392,unionunion,13.827636026030243,2.497862984486365,5.535786435008811,3.53930578089314e-8,8.928723254556399,18.726548797504087,0.09943519358248078,0.7829005710580259
393,unionunion,11.407396874158387,2.326088838820549,4.904110575562774,1.0203306504126387e-6,6.845371496813181,15.969422251503593,0.0957570559958262,0.6635412470317816
394,unionunion,12.425622011532795,2.3177443120000083,5.3610840277763785,9.30520215779189e-8,7.879963876070569,16.97128014699502,0.095434150689913,0.6680979213019207
395,unionunion,10.121095904737528,2.453477128659584,4.125204912860557,3.867647072201116e-5,5.309232830661779,14.932958978813277,0.09933341876178027,0.7392706910054087
396,unionunion,14.203894782310769,2.562981332741596,5.541942346929622,3.4190308613546306e-8,9.177269197962033,19.230520366659505,0.10138754985871522,0.8181100412006242
397,unionunion,12.033372896339518,2.3194935889095687,5.187931087145881,2.3587396063646802e-7,7.484284005045447,16.58246178763359,0.09602558467734994,0.6659698266641998
398,unionunion,13.033816918177848,2.3111420810600585,5.639556747718249,1.9668790225902507e-8,8.501108948239331,17.566524888116366,0.09570471291515295,0.6704404582878167
399,unionunion,10.770089832356216,2.4464191629217305,4.402389416985118,1.131511366090846e-5,5.972070823287133,15.5681088414253,0.09958434329535688,0.74188358421592
400,unionunion,14.818589895691995,2.554790594419368,5.8003148782766845,7.761827813271148e-9,9.808030084908838,19.82914970647515,0.10161752833207231,0.8204257149607357
401,unionunion,13.632448972060736,2.2660157066776385,6.016043459843536,2.1478000770098847e-9,9.18824160267757,18.0766563414439,0.09433715781519021,0.6435665235134209
402,unionunion,14.967697099127877,2.2604073139649383,6.62168141407812,4.6353125311738176e-11,10.53449070833467,19.400903489921085,0.0940883664454822,0.6507643622617095
403,unionunion,12.252099091315234,2.384244988894797,5.138775230054955,3.05604634633648e-7,7.576017016777652,16.928181165852816,0.09793594857081332,0.7137755359396859
404,unionunion,16.724643861013252,2.505015956680548,6.676462006723281,3.2222397435212905e-11,11.811702382979556,21.63758533904695,0.10050320561341937,0.8003586813452344
405,unionunion,13.207792705251977,2.266568796106741,5.827218978721868,6.6290694240858384e-09,8.762502155184006,17.65308325531995,0.09434612445104139,0.6463745704422958
406,unionunion,14.541741927345313,2.260598121619593,6.432696633812543,1.5903349941993603e-10,10.108162872788306,18.97532098190232,0.09410226694577296,0.6535043956806876
407,unionunion,11.821104856895351,2.3843633317291677,4.957761554034028,7.779574399510659e-7,7.144792324867556,16.497417388923147,0.09788441507527527,0.716626835840856
408,unionunion,16.301997722780413,2.504021968475707,6.5103253597667345,9.62034274466457e-11,11.39100741775544,21.212988027805388,0.10036493988428805,0.802964582482747
409,unionunion,14.695404645396897,2.3517702969843963,6.248656454348611,5.121247176485615e-10,10.083013309615463,19.30779598117833,0.09720055044431933,0.6942359190166653
410,unionunion,15.84929514548539,2.34250192042297,6.765968901585186,1.7687862044466373e-11,11.255082954330383,20.443507336640398,0.09693404365501324,0.6996494092248332
411,unionunion,13.316958090428846,2.4711967805397173,5.388869957786357,7.993800579844664e-8,8.470344187184487,18.163571993673205,0.10062825153174643,0.7678668296031488
412,unionunion,17.60761409151829,2.578962292853503,6.827402688403123,1.166786255483019e-11,12.549647757086188,22.66558042595039,0.10269052712711144,0.849229560617609
413,unionunion,15.090337516416204,2.3450907436957533,6.434862939518723,1.5683060654129853e-10,10.49104801738927,19.689627015443136,0.09727475212819504,0.6953208999079474
414,unionunion,16.225229160075614,2.335912689732273,6.945991274158129,5.177591495456215e-12,11.643941648591348,20.80651667155988,0.09700710323870143,0.7006502478847135
415,unionunion,13.736564951969841,2.4643212164384267,5.574177936033308,2.850995005053498e-8,8.903437385695506,18.569692518244175,0.10070751848048484,0.7691146735642947
416,unionunion,17.989972870786794,2.571304910793599,6.996437021245539,3.649812399033025e-12,12.947026273624552,23.032919467949036,0.10277016245489493,0.8501948871832609
417,unionunion,11.190858173628586,2.2576795425463323,4.956796552714888,7.818515479844633e-7,6.763000047525404,15.618716299731767,0.09338555024598795,0.6257894929918334
418,unionunion,12.370188800746773,2.2527913372224164,5.491049524364126,4.545799390751781e-8,7.951919185533122,16.788458415960424,0.09306684607566401,0.6319822270203087
419,unionunion,9.982851717972698,2.382684089198464,4.189750442884325,2.9235983269203008e-5,5.309830945912073,14.655872490033325,0.09715458268537908,0.6979351263928409
420,unionunion,14.268298569994418,2.504309291355958,5.697498555487469,1.4107106188650185e-8,9.35674303338557,19.179854106603266,0.09970012694079357,0.7822323991641571
421,unionunion,10.790888806444215,2.250023754430617,4.795899947809626,1.7485507496802234e-6,6.3780470916111085,15.203730521277322,0.09325181247139157,0.6267322541609187
422,unionunion,11.976139120052915,2.2444650801713113,5.335854509769795,1.0673526808726515e-7,7.574200857358619,16.37807738274721,0.09293152602196789,0.6328359013192977
423,unionunion,9.58606438468018,2.374315033408687,4.037402050610757,5.624209791236625e-5,4.929458993227952,14.242669776132407,0.09694666406705535,0.6988192935818218
424,unionunion,13.925391398112101,2.493992229882594,5.58357449203747,2.703497873906447e-8,9.03407182665609,18.816710969568113,0.09940314661028199,0.7827058446436286
425,unionunion,11.370063418088112,2.3242268165736846,4.891976693931088,1.0844024145874155e-6,6.811691520585381,15.928435315590843,0.09568646711473648,0.6632619382801571
426,unionunion,12.389953971340045,2.315758411986028,5.350279160041673,9.868664415417635e-8,7.848192261195986,16.931715681484103,0.09536711309554849,0.6678051210460026
427,unionunion,10.14049152767992,2.451557275327902,4.136346978197197,3.686190945989184e-5,5.332395438865393,14.948587616494446,0.09927741479644027,0.7388962974347589
428,unionunion,14.288322881205433,2.560914721955465,5.579382538085901,2.7683595344083396e-8,9.265752181007109,19.310893581403757,0.10138894603048627,0.8179945813944582
429,unionunion,12.035777359985882,2.315709056192854,5.197447981558325,2.2426766011750178e-7,7.494112448476107,16.577442271495656,0.09596854986215526,0.6656115343562563
430,unionunion,13.039674351320642,2.3072187890318103,5.65168522955404,1.8350260323333293e-8,8.514662491538868,17.564686211102416,0.09565266113209929,0.6700806233532162
431,unionunion,10.860564322666583,2.4430115569988065,4.44556403818596,9.28357520526045e-6,6.069230132100954,15.651898513232211,0.09956481966190275,0.7416996843226911
432,unionunion,15.007415367580018,2.551248555324772,5.882380741091526,4.784208806055026e-9,10.003804101338053,20.011026633821984,0.10168260681565368,0.8207468667852851
433,unionunion,13.602830042197196,2.264154069485167,6.007908306915821,2.2559747990683745e-9,9.16227535607049,18.0433847283239,0.0942515523139723,0.6432700422492453
434,unionunion,14.940378614259282,2.25842270695996,6.615404002189819,4.8309367084059266e-11,10.511066073408399,19.369691155110168,0.09400391030560597,0.6504541092858117
435,unionunion,12.276524473858668,2.382422542917945,5.152958491914965,2.836493262952712e-7,7.604018297564987,16.94903065015235,0.0978794580187909,0.7134299717086621
436,unionunion,16.816636618916725,2.5031092522870426,6.718299092838912,2.436312626336103e-11,11.907436370213222,21.725836867620227,0.10048783576303674,0.8003216488678958
437,unionunion,13.116391423139664,2.264108205835522,5.793182229247445,8.093479116276586e-9,8.675928245433724,17.556854600845604,0.0942175262004484,0.6463016486471571
438,unionunion,14.452637072017355,2.2579207275666153,6.4008611531694966,1.9509396289314883e-10,10.024310586789014,18.880963557245696,0.09397825451023949,0.6534001911092994
439,unionunion,11.804097207125135,2.3815041226244658,4.956572233062851,7.82633498084815e-7,7.133393912654729,16.474800501595542,0.09776226798721062,0.7162518086107394
440,unionunion,16.367021133770937,2.500434434533713,6.545670987299093,7.637840855907321e-11,11.463068564735742,21.27097370280613,0.10028103168146361,0.8026505803414941
441,unionunion,14.655144482224923,2.3499424078125783,6.236384531596468,5.529816762697142e-10,10.046339697751016,19.26394926669883,0.09712224068829113,0.693957249160213
442,unionunion,15.8106655238076,2.340542207270189,6.7551294203097605,1.9024910843781197e-11,11.220298413169703,20.4010326344455,0.09685880385350638,0.699354803895482
443,unionunion,13.331635481143605,2.4692935356956847,5.398967473256526,7.562820012623008e-8,8.48875599896226,18.174514963324953,0.10056293036453236,0.7674680480124454
444,unionunion,17.68617525514296,2.5768480443145894,6.863491735247924,9.122708326762204e-12,12.632357241599895,22.739993268686025,0.1026673831076081,0.8490658881397364
445,unionunion,15.071650723946373,2.341565571977509,6.4365700044086305,1.5509614876105276e-10,10.47927654858643,19.664024899306316,0.09719179014234566,0.6949564417696913
446,unionunion,16.209402802223252,2.3322499039028526,6.950114040136943,5.031378787521716e-12,11.63530049827329,20.783505106173216,0.09692750604789444,0.7002801874609043
447,unionunion,13.800984463622216,2.4610430862170043,5.607778482593093,2.3567040633658484e-8,8.974287791045473,18.62768113619896,0.10065133532672885,0.7688249476438977
448,unionunion,18.14611713149766,2.567765156353471,7.066891256234384,2.2311611296228222e-12,13.110114605136424,23.182119657858898,0.10277230156243385,0.8503194665246482
449,unionunion,14.183418195279803,2.391821967754177,5.92996401341587,3.6050176144454112e-9,9.49247418106965,18.874362209489956,0.09949080847382938,0.7066029670813023
450,unionunion,15.476581945045647,2.3864956449340298,6.485066074978515,1.1339117465212681e-10,10.796085788729545,20.157078101361748,0.09913661758763859,0.7138581102309645
451,unionunion,13.022373684107285,2.52646039975043,5.154394537667667,2.815300369697344e-7,8.067372733144474,17.977374635070095,0.10316354786207386,0.7892453266677089
452,unionunion,17.825757369757756,2.6575776681673347,6.707520755941029,2.618963767533663e-11,12.613605518103743,23.03790922141177,0.10617374355192351,0.8871447785434438
453,unionunion,13.893921476770585,2.383486597977712,5.82924254265117,6.550618466458413e-9,9.219326790563226,18.568516162977943,0.09946555497905132,0.7069685613587032
454,unionunion,15.194584863630386,2.3775647812281573,6.3908184473448735,2.0807957055438753e-10,10.531605931597369,19.857563795663403,0.0991028384984543,0.7141544780260466
455,unionunion,12.71517797569245,2.5176097023475608,5.050496097086099,4.838380182115341e-7,7.77753711988183,17.65281883150307,0.10311865201006086,0.7896566349783298
456,unionunion,17.557513826488652,2.647228798790884,6.632412670377419,4.316438804988334e-11,12.365660428349798,22.749367224627505,0.10605041563633352,0.8872810155917104
457,unionunion,14.562622674274632,2.4688222923988654,5.89861113904827,4.345636720224664e-9,9.720664016302802,19.40458133224646,0.10201598249794666,0.7529848729903041
458,unionunion,15.677800727099147,2.4596051010470963,6.374112950255648,2.3152818101620987e-10,10.85392090777449,20.501680546423803,0.10167434924671041,0.7583118319675864
459,unionunion,13.386408018333432,2.6070133851282766,5.1347676596891585,3.1207877923326884e-7,8.273424941547747,18.499391095119115,0.10563731142776098,0.8405192059292471
460,unionunion,18.040060878412852,2.725200456105615,6.619718868017726,4.694506257680096e-11,12.695286276722232,23.384835480103472,0.10832264600525263,0.9329290315752992
461,unionunion,15.458108815697729,2.463531962626576,6.274775018228932,4.345855867337181e-10,10.626527472124945,20.289690159270513,0.1022701396505529,0.7576807488873352
462,unionunion,16.553241956289064,2.4542180370135767,6.744813095918703,2.0392136922445914e-11,11.739929158746797,21.36655475383133,0.10194390479161165,0.7628940472399872
463,unionunion,14.322459448957682,2.601387149286046,5.505700853826582,4.188435707980456e-8,9.220512568860144,19.42440632905522,0.10586037113820569,0.8456789551483723
464,unionunion,18.956432487795563,2.7180756207248935,6.974210850962272,4.258622515313783e-12,13.62563327186993,24.287231703721197,0.10857397410008665,0.9378557145987961
465,unionunion,16.47513852665768,2.392927675035183,6.8849295774956705,7.882300655828576e-12,11.782027600970572,21.16824945234479,0.10025294972922957,0.7226360378863189
466,unionunion,17.927283985078343,2.3866051385744416,7.511625486479344,9.019887732918906e-14,13.24657472822869,22.607993241927996,0.10005014978756255,0.7309087891158932
467,unionunion,15.1802763644106,2.5209619988907925,6.02162046515966,2.076035487765417e-9,10.236060845197143,20.12449188362406,0.10372512743771214,0.8031649103576958
468,unionunion,20.24002773848566,2.6508120860263507,7.635406464750992,3.576827373686549e-14,15.041146650855648,25.438908826115675,0.10694142843892036,0.9036228499634751
469,unionunion,16.095596350283742,2.3911441788342715,6.731336609794334,2.232736541031645e-11,11.405984938897504,20.78520776166998,0.10032897178057798,0.7245879411632784
470,unionunion,17.54761982914008,2.384449439864102,7.3591914073632765,2.763556954422648e-13,12.871140058028821,22.224099600251336,0.10012915777476745,0.7327920003949175
471,unionunion,14.798389478931776,2.5187013760979036,5.875404531623424,4.986720274235395e-9,9.858609319255486,19.738169638608067,0.10378150291432957,0.8050988140377827
472,unionunion,19.872231076065837,2.6473641373889256,7.506421498806606,9.370352314033961e-14,14.680114064950896,25.06434808718078,0.1069327196623305,0.9052606015733452
473,unionunion,17.821639877616867,2.4886750473044095,7.1610955785168695,1.1482668790290355e-12,12.940746870671237,22.702532884562498,0.10336832876341463,0.7832044089369988
474,unionunion,19.07632983847727,2.478417275743451,7.696980659866867,2.2464901208665335e-14,14.215556504131591,23.93710317282295,0.10319182062125182,0.7894471348316456
475,unionunion,16.54100709896554,2.6189332920045594,6.315932959981916,3.3511573972087894e-10,11.404648006089513,21.677366191841568,0.10675375808601308,0.8684672107048051
476,unionunion,21.413880326935427,2.7351371825159725,7.829179634506459,8.179815070225068e-15,16.04961928988721,26.778141363983643,0.10966719160850506,0.96354715555674475
477,unionunion,18.44881291299338,2.4828361773749403,7.4305397517201435,1.640392408135983e-13,13.579373048024443,23.318252777962314,0.10344029939225992,0.7860236843345246
478,unionunion,19.680753476582275,2.4725800790168617,7.9596020543883315,2.9741305796489983e-15,14.83142998976141,24.53007696340314,0.10326506034658911,0.7921424457965605
479,unionunion,17.208841564104787,2.6130690180191603,6.5856819875159545,5.874756712430904e-11,12.08398552029055,22.333697607919024,0.10681916914601003,0.8717123056572836
480,unionunion,22.055002955642756,2.7281221528515687,8.084316507818308,1.1141298067091165e-15,16.704501948964516,27.405503962320996,0.10975370230465213,0.9665101445138599
481,unionunion,14.136276410362452,2.390096864005771,5.914520295495572,3.952817962847861e-9,9.44871739094869,18.823835429776214,0.09940033635336255,0.7063574603789391
482,unionunion,15.43105641382823,2.3846431366171617,6.471012864305818,1.2418451004978406e-10,10.754195116816994,20.107917710839466,0.09904759464419205,0.7135923813923238
483,unionunion,13.03193789643985,2.524533840160394,5.1621165417263235,2.703007768537166e-7,8.080717133575316,17.983158659304383,0.10308990145409207,0.7888266650688008
484,unionunion,17.902044226163632,2.655408191645095,6.741729683025812,2.08191531026407e-11,12.694149068202492,23.109939384124772,0.1061215511802525,0.8869466473372996
485,unionunion,13.798656419923036,2.3805514622944033,5.796411730004665,7.941945537720101e-9,9.129819884766622,18.46749295507945,0.09935019304276202,0.7068526047722827
486,unionunion,15.102333196288393,2.3743864166709,6.360520381287896,2.524657971713891e-10,10.445589437865213,19.759076954711574,0.09899063408099235,0.714005115591963
487,unionunion,12.702444663109418,2.5142310950382782,5.05221842501953,4.795289641033423e-7,7.771431801492387,17.63345752472645,0.10301014675309428,0.7892369097103141
488,unionunion,17.63991910502623,2.643047431873375,6.67408344333918,3.272732731687519e-11,12.456268190366522,22.82357001968594,0.10596592190576364,0.8869687419469995
489,unionunion,14.504957645859557,2.4671545092131484,5.879225476837134,4.875463924455281e-9,9.66627161325922,19.343643678459895,0.10192716113365849,0.7527836365538492
490,unionunion,15.621085409548245,2.4577999031212103,6.355718945920174,2.6030651575664195e-10,10.80074770968885,20.44142310940764,0.10158884592679111,0.7580887423491858
491,unionunion,13.386753680712323,2.6050265605038563,5.138816580097785,3.055057948193468e-7,8.277669038473846,18.4958383229508,0.10554886371789111,0.840067078858969
492,unionunion,18.10410315820197,2.722846092314453,6.648963086566988,3.867450773228799e-11,12.763947901548361,23.444258414855575,0.10826308480155096,0.9326250653428237
493,unionunion,15.446027982207541,2.459579206840653,6.279947374432424,4.20613308392122e-10,10.622200639115825,20.269855325299257,0.10219452295844215,0.7572768388645277
494,unionunion,16.54452175386597,2.4501142551313992,6.752551118469652,1.9355007571845727e-11,11.739259144321878,21.34978436341006,0.10187344158662184,0.7624857333943101
495,unionunion,14.404250202243913,2.5976823624120864,5.545039074318848,3.3595575593663885e-8,9.30957108618713,19.498929318300696,0.10580022347904129,0.8454026212659633
496,unionunion,19.143036602040556,2.7140965848943215,7.053189156415348,2.456052332318406e-12,13.820043093659653,24.46603011042146,0.1085609568421327,0.9380979542504827
497,unionunion,16.42721649708133,2.391211061275074,6.869831259613606,8.738788400318173e-12,11.737473913070541,21.116959081092116,0.1001545921885146,0.722389722504588
498,unionunion,17.881005493397108,2.384752817195724,7.498054039170282,9.971740482600471e-14,13.203930726254221,22.558080260539995,0.09995267079196302,0.7306403852268437
499,unionunion,15.187857605178259,2.519055812812365,6.029186621403988,1.9827323323074043e-9,10.247382309720264,20.128332900636252,0.10364237840532227,0.8027368589948654
500,unionunion,20.31409350013479,2.6486188635260723,7.669692978434389,2.761183597615862e-14,15.119515669660334,25.508671330609243,0.10686424466724456,0.9034053188495313
501,unionunion,15.986951740262883,2.388812318596393,6.692426866609773,2.8964442397484658e-11,11.301915312929747,20.67198816759602,0.10019618376021401,0.7246057911872557
502,unionunion,17.44084561498233,2.381884134808358,7.322289678202835,3.612067448520424e-13,12.769398661318913,22.112292568645746,0.10000032480746802,0.732770454742705
503,unionunion,14.766836735337058,2.5157915788493552,5.869658225857863,5.1589414459111855e-9,9.832765117275978,19.70090835339814,0.10364684703794194,0.8047033122705145
504,unionunion,19.92480220099135,2.643539688329816,7.537167793981489,7.456190932229128e-14,14.740187667210936,25.109416734771766,0.10680236016574733,0.9048528485047272
505,unionunion,17.76180075968488,2.4870556664547445,7.141698112854878,1.3173350713309987e-12,12.8840854601455,22.639516059224263,0.10327416636912062,0.7830134517753423
506,unionunion,19.01737280112998,2.476652684570587,7.678659555135522,2.5801933063602135e-14,14.160061956515596,23.874683645744362,0.10310147652835684,0.7892314489381733
507,unionunion,16.537444655947336,2.616986684916636,6.3192696971914994,3.280702494936258e-10,11.40490512626314,21.669984185631535,0.10665673058412649,0.8680012023305418
508,unionunion,21.472628384826894,2.7327644515868608,7.857475009365763,6.574438983909548e-15,16.11302271836261,26.832234051291177,0.10958104006318958,0.9632028192877164
509,unionunion,18.417130035966764,2.479189313400856,7.428690474106174,1.6624504741621302e-13,13.554844252878855,23.279415819054673,0.10334473008495489,0.7856293507670492
510,unionunion,19.6518218133153,2.4687847221258266,7.960119664218218,2.9612761767639354e-15,14.809943627179411,24.49369999945119,0.10317283607895765,0.7917395537668204
511,unionunion,17.265721399291284,2.6095488003845513,6.616362720155665,4.798419824560753e-11,12.147771138581973,22.383671660000594,0.10672807510698162,0.8713417378349388
512,unionunion,22.20951570603345,2.724209782325423,8.152645163426108,6.466947895933849e-16,16.8666896624698,27.5523417495971,0.10967942645119765,0.9665614769179683
513,unionunion,11.058444069536725,2.2008618823214143,5.024597026448817,5.530152878790874e-7,6.742016141508514,15.374871997564934,0.09194878377567613,0.5927065628361635
514,unionunion,12.248060822765261,2.19754660852338,5.5735158359145,2.8625110565083904e-8,7.938136474506898,16.557985171023624,0.09165182957807742,0.599169313553954
515,unionunion,9.886208443216983,2.2879418069345667,4.32100519919374,1.6354218769105627e-5,5.398997085396714,14.373419801037251,0.09494631931454682,0.6417160131867158
516,unionunion,13.389103575081174,2.3825666224625683,5.61961350790791,2.204005033635119e-8,8.716311541737674,18.061895608424674,0.09706082638193839,0.7048879457474612
517,unionunion,10.773796631614644,2.1939873988403127,4.910600962115556,9.87593020907842e-7,6.470852760773285,15.076740502456003,0.09185186257502712,0.5931523107076767
518,unionunion,11.969605081775658,2.1901503626132537,5.465197863170321,5.248853893467801e-8,7.674188084929698,16.26502207862162,0.09154621583585362,0.5995514056492034
519,unionunion,9.583511389516055,2.280772354945251,4.201871076145213,2.7728090479550247e-5,5.110362647491446,14.056660131540664,0.09481577630396121,0.6422286222833282
520,unionunion,13.111529534671725,2.3743214994801707,5.522221627333256,3.819277720893529e-8,8.45490982712442,17.76814924221903,0.09686253098297101,0.7052083234693663
521,unionunion,11.227550165183008,2.256017764076044,4.9767117723832595,7.065627017320041e-7,6.8029496339441335,15.65215069642188,0.09391807441936163,0.6228250972550156
522,unionunion,12.277832955247487,2.2494288638140008,5.45820014704973,5.456520930225662e-8,7.86615641478671,16.689509495708265,0.09360418724733098,0.6277963537349354
523,unionunion,10.043604663485503,2.3431078020020375,4.286445828443693,1.9086433074192745e-5,5.448200964283329,14.639008362687678,0.09678356376965762,0.6730694633898591
524,unionunion,13.407449918705156,2.4270984245387504,5.524065189590789,3.780038473133359e-8,8.6473218744034,18.167577963006913,0.09854762776727163,0.7314844798186004
525,unionunion,11.825896535311855,2.249653906859312,5.256762606574318,1.63519465390444e-7,7.413778630761036,16.238014439862674,0.09415994225214305,0.6250588645134342
526,unionunion,12.85922253876794,2.243035010967881,5.732956675169826,1.1494221212067135e-8,8.460087443087586,17.258357634448295,0.09385255399337586,0.6299475852718506
527,unionunion,10.6405130621889,2.336088358453551,4.554841867896097,5.5832705327071165e-6,6.058877807263101,15.222148317114698,0.0970082286648775,0.6752612702009911
528,unionunion,13.95701291037616,2.4191447647097033,5.76939962997667,9.299388207543072e-9,9.212485585424666,18.701540235327656,0.09875770260412733,0.7333245530125712
529,unionunion,13.114881270134505,2.1979006053749384,5.967003802657057,2.887562741695858e-9,8.804262647796211,17.4254998924728,0.09258716499807915,0.6047539977089611
530,unionunion,14.45763462316696,2.1936257446605967,6.590748060993368,5.6853015079370925e-11,10.155401557720634,18.759867688613287,0.09232651576452051,0.6121029751175678
531,unionunion,11.827658456238348,2.2797675344034576,5.1880984695807015,2.3567817424434693e-7,7.356480411435116,16.29883650104158,0.09554093909972833,0.6521711906155608
532,unionunion,15.545873151006425,2.373523564832897,6.549702468237723,7.442020860267695e-11,10.890818386624838,20.200927915388014,0.09769925573160049,0.717168026247297
533,unionunion,12.773459300131384,2.1968239737324673,5.814511974042649,7.143632376226494e-9,8.464953730408808,17.08196486985396,0.09257669165164234,0.6064826771505919
534,unionunion,14.11603144821391,2.192235895942868,6.439102413357157,1.5262488359607823e-10,9.816525724631322,18.415537171796498,0.09231116258061506,0.6137766401657558
535,unionunion,11.481731179300725,2.2784236817456005,5.039331038950608,5.125516610460979e-7,7.013190326310963,15.950272032290489,0.09549940621984356,0.6539202142325755
536,unionunion,15.207780820308068,2.3713693365982715,6.4130798124106745,1.8040962807426946e-10,10.556952651952166,19.85860898866397,0.09759115595453262,0.7187407000249065
537,unionunion,14.00729711561992,2.2663245775482377,6.180622693847912,7.82964405889932e-10,9.562483975413869,18.45211025582597,0.09498317577309276,0.6438708255338598
538,unionunion,15.192388882886057,2.25880840565058,6.725842193999787,2.3169060967330686e-11,10.762318338678426,19.622459427093688,0.09468692959590733,0.6496544056711273
539,unionunion,12.718099015374927,2.347030089446233,5.418805269077604,6.782474203871395e-8,8.115004375026235,17.32119365572362,0.0978085666023605,0.6921420549015921
540,unionunion,16.243997326621315,2.429635837023775,6.685774501301267,3.028337260903838e-11,11.47889447432302,21.00910017891961,0.09957264790173033,0.7521872985483403
541,unionunion,14.400536746885296,2.260280590108044,6.371127907706774,2.360105976084707e-10,9.967578892277926,18.833494601492667,0.09506402926796378,0.645000787590467
542,unionunion,15.566605197347142,2.2528232743975303,6.909820834264108,6.643750614541432e-12,11.148274496518495,19.98493589817579,0.09477188987609121,0.6506980563031728
543,unionunion,13.115364112514362,2.3406396262644416,5.6033248199962795,2.4174183968098047e-8,8.524804330116007,17.705923894912715,0.09789002982699314,0.6932792129143924
544,unionunion,16.59436079760885,2.4226089728221183,6.849789208151877,1.001853006908729e-11,11.84304098964473,21.34568060557297,0.09965826066992532,0.753009045295974
545,unionunion,11.022101657125909,2.1996733495441885,5.010790197285377,5.936071112858013e-7,6.708006251529117,15.3361970627227,0.09184710313876897,0.5925048325965269
546,unionunion,12.212498916177552,2.1962819623203065,5.560533267447778,3.079837151703489e-8,7.905056362525481,16.51994146982962,0.09155504964333919,0.5989534186073827
547,unionunion,9.872007835138659,2.2865876299261347,4.317353818387254,1.662381774566128e-5,5.387453925952642,14.356561744324676,0.09482732685099497,0.6413899740793967
548,unionunion,13.397849425124463,2.3809140933659676,5.6271872481478455,2.1108142418408437e-8,8.728300043723308,18.067398806525617,0.09695053386548255,0.7045143288378479
549,unionunion,10.695358987374288,2.1919703877062022,4.879335527231505,1.1553722077139726e-6,6.396372479113775,14.9943454956348,0.091716819068687,0.593072509504148
550,unionunion,11.89284804629138,2.187973728324931,5.435553403740505,6.184269554627845e-8,7.601701466039173,16.183994626543587,0.09141856882657215,0.5994472435546688
551,unionunion,9.538013316371337,2.2784757319113247,4.1861377686784795,2.9700527682016267e-5,5.069370380395954,14.00665625234672,0.09465432685960565,0.6419683536284729
552,unionunion,13.101771146421415,2.371412114472002,5.524881595428023,3.762522258269282e-8,8.45085908032042,17.75268321252241,0.09671328726336349,0.704832115973767
553,unionunion,11.184740758922775,2.2548786346079157,4.960240692008512,7.682938905044986e-7,6.762375893816943,15.607105624028607,0.09381369697070267,0.6226539260211555
