Filename,Code Path,outliers,feminity,feminity_prediction_levels,damage,predictors,covariates,back_transform,df,Model
universe_803.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_804.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_805.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_806.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_807.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_808.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_809.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_810.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_811.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_812.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_813.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_814.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_815.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_816.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_817.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_818.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_819.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_820.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_821.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_822.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_823.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_824.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_825.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_826.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_827.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_828.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",female,,log_dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_829.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_830.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_831.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_832.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_833.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_834.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_835.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_836.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_837.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_838.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_839.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_840.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_841.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_842.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_843.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_844.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_845.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_846.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_847.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity * damage,,mu,df.residual(model),negative_binomial
universe_848.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity * damage,+ year:damage,mu,df.residual(model),negative_binomial
universe_849.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity * damage,+ post:damage,mu,df.residual(model),negative_binomial
universe_850.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,mu,df.residual(model),negative_binomial
universe_851.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,mu,df.residual(model),negative_binomial
universe_852.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,mu,df.residual(model),negative_binomial
universe_853.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,mu,df.residual(model),negative_binomial
universe_854.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,mu,df.residual(model),negative_binomial
universe_855.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,mu,df.residual(model),negative_binomial
universe_856.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,mu,df.residual(model),negative_binomial
universe_857.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,mu,df.residual(model),negative_binomial
universe_858.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,mu,df.residual(model),negative_binomial
universe_859.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,mu,df.residual(model),negative_binomial
universe_860.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_861.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_862.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3,,mu,df.residual(model),negative_binomial
universe_863.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3,+ year:damage,mu,df.residual(model),negative_binomial
universe_864.R,_start->Model->O,"c('Katrina', 'Audrey', 'Sandy', 'Andrew', 'Donna')",masfem,,log_dam,feminity + damage + z3,+ post:damage,mu,df.residual(model),negative_binomial
universe_865.R,_start->Model->O,c(),female,,dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_866.R,_start->Model->O,c(),female,,dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_867.R,_start->Model->O,c(),female,,dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_868.R,_start->Model->O,c(),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_869.R,_start->Model->O,c(),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_870.R,_start->Model->O,c(),female,,dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_871.R,_start->Model->O,c(),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_872.R,_start->Model->O,c(),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_873.R,_start->Model->O,c(),female,,dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_874.R,_start->Model->O,c(),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_875.R,_start->Model->O,c(),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_876.R,_start->Model->O,c(),female,,dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_877.R,_start->Model->O,c(),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_878.R,_start->Model->O,c(),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_879.R,_start->Model->O,c(),female,,dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_880.R,_start->Model->O,c(),female,,dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_881.R,_start->Model->O,c(),female,,dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_882.R,_start->Model->O,c(),female,,dam,feminity + damage + z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_883.R,_start->Model->O,c(),female,,log_dam,feminity * damage,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_884.R,_start->Model->O,c(),female,,log_dam,feminity * damage,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_885.R,_start->Model->O,c(),female,,log_dam,feminity * damage,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_886.R,_start->Model->O,c(),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_887.R,_start->Model->O,c(),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_888.R,_start->Model->O,c(),female,,log_dam,feminity + damage + pressure + feminity:damage + feminity:pressure,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_889.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_890.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_891.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zwin + feminity:damage + feminity:zwin,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_892.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_893.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_894.R,_start->Model->O,c(),female,,log_dam,feminity + damage + zcat + feminity:damage + feminity:zcat,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_895.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_896.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_897.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3 + feminity:damage + feminity:z3,+ post:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_898.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3,,exp(mu + sigma^2/2) - 1,pred$df,anova
universe_899.R,_start->Model->O,c(),female,,log_dam,feminity + damage + z3,+ year:damage,exp(mu + sigma^2/2) - 1,pred$df,anova
